Clothing ID,Age,Title,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Active Time,Price
482,24,Not so great,2,0,3,Intimates,Intimates,Lounge,29.10166596151226,104.04839519712309
782,37,Cute top,4,1,4,Intimates,Intimates,Lounge,6.987655983068872,62.45917932978922
927,53,My favorite piece this season,5,1,1,General,Tops,Sweaters,6.698959922820336,52.26974652290672
862,62,Pretty and versatile,4,1,1,General Petite,Tops,Knits,15.053540076663392,50.03451248490494
829,42,Amazing everything !!!,5,1,3,General Petite,Tops,Blouses,9.031224342181403,26.42856095757803
868,60,Weird,3,0,1,General,Tops,Knits,19.132588864608387,58.16763502854136
818,25,Super cute,5,1,3,General,Tops,Blouses,7.516580395232718,27.569756234397307
1072,35,Love this dress!,5,1,0,General,Dresses,Dresses,10.554439633133534,109.51363466809023
881,25,Bummed,2,0,2,General,Tops,Knits,13.572388803737717,99.0217708456909
862,38,This is a very nice top,5,1,0,General Petite,Tops,Knits,6.078440656626595,103.59588502871264
1038,30,Disappointing,1,0,1,General Petite,Bottoms,Jeans,53.63009131296296,67.46048725947753
1077,31,Perfect summer to fall dress,5,1,0,General,Dresses,Dresses,7.001293830903706,93.5380088409852
850,61,So pretty!,5,1,1,General,Tops,Blouses,4.281555920177327,66.68808781548631
862,34,Dressed up tee,5,1,2,General,Tops,Knits,7.953275648909058,56.98298452515844
1078,30,Bad lining,3,0,0,General Petite,Dresses,Dresses,19.551218718955187,103.0038773225975
1023,57,Beautiful but runs huge,3,0,2,General,Bottoms,Jeans,6.0588864479068825,138.28222633149394
1059,36,"Easy, breezy, beautiful",5,1,0,General Petite,Bottoms,Pants,4.041391506518036,58.25604965208034
824,68,From a white shirt collector!,5,1,13,General Petite,Tops,Blouses,13.01014964129826,24.527208754973017
828,53,Nice design but too sheer,3,0,0,General,Tops,Blouses,19.56655140228859,69.65938460634231
1081,35,Flattering,4,1,0,General Petite,Dresses,Dresses,7.1351024237511504,41.810464466554215
1081,46,Love this red dress!,4,1,0,General Petite,Dresses,Dresses,10.374384490156864,132.56144217260407
1096,28,Stunning but not tts,3,1,0,General,Dresses,Dresses,12.8764291159407,101.88018910369732
1098,40,Sweet dress,5,1,0,General,Dresses,Dresses,3.589572476671381,128.01053755689998
1110,41,Beautiful!,5,1,1,General Petite,Dresses,Dresses,12.882870299359157,138.62754747545654
1077,50,Pretty party dress with some issues,3,1,1,General,Dresses,Dresses,13.42868717367031,126.95821072686014
903,49,Love it!,5,1,0,General,Tops,Fine gauge,12.095175892113394,39.46349290720654
1081,24,Beautiful dress,5,1,0,General Petite,Dresses,Dresses,5.875847083664643,86.65469058154316
95,24,Pretty but runs way too small,3,0,0,Intimates,Intimates,Intimates,13.566908821526717,57.72297712868263
829,43,Luscious luster,5,1,0,General,Tops,Blouses,5.6439696351906825,70.22035838007211
1081,54,Wow!,5,1,3,General,Dresses,Dresses,11.733745502761607,123.3602822825555
1080,26,Such a perfect summer dress!,5,1,4,General Petite,Dresses,Dresses,12.709807374070024,85.1769017430962
876,64,Boxy but pretty,4,1,1,General,Tops,Knits,5.240651680676511,91.87043983254212
824,41,So unflattering,1,0,0,General Petite,Tops,Blouses,43.49299850868951,76.90329014954182
907,55,Beatiful tunic,5,1,1,General,Tops,Fine gauge,10.834256424616449,51.76029822611965
1094,38,Bummer,2,0,0,General,Dresses,Dresses,11.017453984308183,62.9508381352444
865,53,Will be your favorite tee,5,1,29,General Petite,Tops,Knits,12.881180588195956,40.559748805000034
1059,32,Love!,5,1,2,General,Bottoms,Pants,9.181914444140622,100.30427064243936
863,45,"Versatile, everyday tee---dress up or dress down.",4,1,0,General,Tops,Knits,5.302791300551296,44.34403838516386
441,35,Perfect,5,1,0,Intimates,Intimates,Swim,8.227748645086812,63.41830083630291
1110,56,"Gorgeous, but...",4,0,17,General Petite,Dresses,Dresses,5.2902423432917445,41.346948714982815
872,47,Wonderful spring/summer addition!,5,1,4,General,Tops,Knits,9.089493519596129,89.6899715326589
1059,31,Cute and comfortable,5,1,0,General,Bottoms,Pants,10.604392249020169,105.1888025048296
1078,44,Beutiful dress,4,1,8,General Petite,Dresses,Dresses,9.412745164040038,99.81530021007624
1099,35,Lovely,5,1,0,General Petite,Dresses,Dresses,2.864987380470636,58.7852060884097
939,38,Great quality,5,1,0,General,Tops,Sweaters,3.8512490331411713,63.26904016147771
1070,39,Wardrobe staple,5,1,0,General,Bottoms,Pants,4.510225730181421,99.9231685975844
933,62,"Great quality, but odd fit",3,0,1,General,Tops,Sweaters,10.573556289882228,76.60843072610358
984,43,Returned with a bit of regret,3,1,2,General Petite,Jackets,Jackets,10.901659396178893,176.32399839227512
828,56,Perfect,5,1,0,General,Tops,Blouses,7.706973186084854,22.58768168235451
1122,61,Beautiful but short,4,1,2,General Petite,Jackets,Outerwear,3.679395520661712,75.12110368806195
904,40,Adorable sweater!,5,1,0,General Petite,Tops,Fine gauge,713.5095566188172,57.1379384415567
1084,31,Beautiful but a little too 80s,4,1,2,General,Dresses,Dresses,15.46429261701778,129.1497221586132
828,44,A super soft shirt,4,1,3,General,Tops,Blouses,13.968154807277667,33.313337256607
1049,31,Looking forward to wearing these fancy pants!,5,1,1,General Petite,Bottoms,Pants,3.533150004828676,93.04853301790044
873,46,Love the jade green,5,1,0,General,Tops,Knits,3.6826078815107977,91.7873268090657
1001,26,Great casual skirt,4,1,0,General,Bottoms,Skirts,14.460266764195929,46.16459664411043
862,37,Looks better when tried on; very cute,5,1,1,General,Tops,Knits,5.981712398455618,51.598451271096046
1044,48,Nice quality pants at a great price,5,1,3,General,Bottoms,Pants,11.878827987331793,75.3694926129159
850,38,Beautiful blouse; very flattering,4,1,29,General Petite,Tops,Blouses,6.407242996538426,43.00207945705328
836,33,Flowy perfection!,5,1,7,General Petite,Tops,Blouses,711.7299212500589,27.929499897222748
1121,40,Very kate middleton,4,1,15,General,Jackets,Outerwear,5.715011222040408,132.28676558163406
868,29,"Perfect, elegant & complimentary",5,1,0,General,Tops,Knits,13.007708880325172,91.86156792178755
984,36,"Cute, casual, and well-made",5,1,0,General,Jackets,Jackets,4.244097651227744,167.51051394313032
1020,46,Striped skirt,5,1,0,General,Bottoms,Skirts,11.40342723474198,59.16300591054235
860,46,Lovely top!,5,1,0,General,Tops,Knits,6.263740396967052,97.1913964764387
936,31,Shapeless,3,0,1,General,Tops,Sweaters,12.156372682530057,66.07930469096591
1081,39,Not what i expected,3,0,13,General,Dresses,Dresses,13.734475936599818,51.76243706274317
834,52,Great shape and flow,5,1,2,General,Tops,Blouses,9.943861846979742,28.445884630332
873,27,Cute peplum top!,5,1,0,General,Tops,Knits,10.387729740809265,42.86414511365236
1103,39,Great for an hourglass figure!,5,1,3,General,Dresses,Dresses,13.552190383054612,131.68881698929908
965,32,Not for me,3,0,0,General Petite,Jackets,Jackets,13.199213927913249,108.09085203463994
1003,38,Small in the waist,5,1,0,General,Bottoms,Skirts,9.622247892408948,60.37531777449115
1104,20,Simple and classy,5,1,1,General Petite,Dresses,Dresses,9.271279142981372,45.912059152374994
863,50,Great on-trend t-shirt!,5,1,0,General,Tops,Knits,10.960211722471476,36.83645447586965
1004,58,Great skirt and yet....no pockets,4,1,13,General Petite,Bottoms,Skirts,13.02738289286224,74.66648105994598
1110,38,"Comfortable, flattering dress",5,1,2,General,Dresses,Dresses,3.157471753904749,70.81100334657332
975,57,"Poorly made, static, and too tight.",1,0,8,General Petite,Jackets,Jackets,10.432411830909926,68.78071255575458
1098,35,Love this dress!,5,1,0,General,Dresses,Dresses,9.930850663791254,73.21101287462727
35,29,So comfortable!,5,1,1,Intimates,Intimates,Intimates,4.421278243724575,72.99999413821534
1033,38,Pilcro rules!,5,1,2,General Petite,Bottoms,Jeans,4.7466123760051415,74.2375650578076
886,50,Terrific all-purpose shirt,5,1,0,General Petite,Tops,Knits,10.899093067176327,82.63161278152839
833,29,"Must have, elegant, chic",5,1,3,General,Tops,Blouses,10.99287676217314,34.26266818826264
1059,32,Cute and nice fit,5,1,3,General,Bottoms,Pants,2.927136943867509,59.22982122128015
1086,54,Ginerva maxi,5,1,2,General Petite,Dresses,Dresses,12.36530519369036,63.80887373717381
857,26,Great top!,5,1,0,General Petite,Tops,Knits,2.7375346707658195,106.62755283575784
479,56,"Super cute, stylish, versatile shorts!",5,1,4,General,Bottoms,Shorts,3.783844239655677,32.24443857806873
993,53,Nice addition to everyday wardrobe...,4,1,1,General Petite,Bottoms,Skirts,10.41121997060884,51.96635513148571
824,33,Quality could be better,4,1,0,General Petite,Tops,Blouses,3.1627389615939374,49.79458432676272
1110,34,Had great potential,2,0,8,General,Dresses,Dresses,11.160700716456711,93.31235293168504
501,46,Lune embroidered robe,5,1,0,Intimates,Intimates,Sleep,9.592668424191292,31.46607747909481
1011,30,"Cute fit, love the pockets!",4,1,1,General Petite,Bottoms,Skirts,10.832836849905023,72.77100803448802
862,31,Fabulous and versatile,5,1,0,General,Tops,Knits,4.2244972355202695,80.64571998720922
1100,59,Great drapey fabric,4,1,1,General Petite,Dresses,Dresses,13.104811472842796,54.09532797767236
1094,27,Very large,2,0,9,General Petite,Dresses,Dresses,4.940700030201112,53.24232228415529
930,22,Pretty at first glance,2,0,4,General,Tops,Sweaters,31.013832797230247,102.56228967111132
918,36,Stinkin cute,5,1,3,General,Tops,Fine gauge,9.163266329959958,55.84007774980351
868,66,Cute top,4,1,0,General Petite,Tops,Knits,3.96548150062842,67.47555885557415
1072,28,Perfect,5,1,0,General,Dresses,Dresses,8.867247420500098,115.48816407884271
967,39,Love this!,5,1,0,General,Jackets,Jackets,3.3162407284093,102.194180091831
1084,48,A colorful big box,1,0,0,General,Dresses,Dresses,31.03881273491791,121.0977565677772
1086,56,Perfection,5,1,3,General Petite,Dresses,Dresses,9.036012070355962,119.92282233677328
850,40,Beautiful,5,1,0,General,Tops,Blouses,5.605271716723486,59.16700728263567
862,54,Versatile top,4,1,5,General Petite,Tops,Knits,6.758346200780678,49.98302568037683
1077,44,"Lovely, perfect",5,1,0,General Petite,Dresses,Dresses,3.65536364896506,71.28022676568433
576,37,Very comfy- dress up or down,4,1,1,General,Bottoms,Shorts,12.845025943374724,37.600925094032895
1078,41,Odd fit,3,0,6,General,Dresses,Dresses,4.088248857429349,122.14304832039304
1081,38,Beautiful print but huge!,3,0,2,General,Dresses,Dresses,5.081113387465334,139.96207875008486
1059,48,Classy look,5,1,0,General Petite,Bottoms,Pants,11.682402483515611,51.14877416595703
1110,52,Perfect for the spring/summer,5,1,0,General,Dresses,Dresses,2.351586804008912,126.00347661603404
984,42,Classic and edgy all-in-one,5,1,4,General,Jackets,Jackets,9.042576747686423,156.74430243151647
865,70,"Love,love,love!!",5,1,0,General,Tops,Knits,8.307642141941159,109.36039532343948
975,59,"Great, comfortable jacket",5,1,14,General,Jackets,Jackets,4.798673189825367,177.69451394470883
862,39,Soft and easy,5,1,0,General,Tops,Knits,9.216472192672864,57.99171093996818
1078,52,Fun and flowy,5,1,0,General Petite,Dresses,Dresses,7.659159194129377,93.984294361547
836,52,Requires layering and made for the long wasted,3,1,3,General,Tops,Blouses,5.0093625235383605,66.22193527626446
872,35,Cute top,4,1,0,General,Tops,Knits,9.908362136230158,101.62825443764572
860,52,Another deletta beauty,4,1,1,General Petite,Tops,Knits,5.177617607209949,86.93185198606287
1078,26,Kentucky derby dress,4,1,1,General,Dresses,Dresses,10.077285399493093,141.6414188187226
1078,31,We need more vintage retailer style.,4,1,3,General Petite,Dresses,Dresses,8.583441346317636,110.79003474922148
909,44,Lovely sweater,5,1,2,General,Tops,Fine gauge,5.346377251074436,51.50504649541553
1078,27,Perfection,5,1,8,General,Dresses,Dresses,8.812948882768163,90.8978752826302
863,29,Love this tee!,5,1,0,General,Tops,Knits,3.4538027820242987,66.43913256923446
155,30,Cute and simple,3,1,0,Intimates,Intimates,Legwear,9.408925341129834,57.09281086689071
850,40,"Love the way it looks, but couldn't keep it",2,0,0,General,Tops,Blouses,26.45333785274537,25.420783672802195
1112,37,Nice,4,1,3,General,Jackets,Outerwear,6.740203728647768,159.154983162002
1025,31,Always like paige jeans,4,1,3,General,Bottoms,Jeans,14.339987466482166,126.5496202983926
636,46,Crossback day dress,3,0,14,General Petite,Intimates,Lounge,10.193870493228422,68.64089180741277
920,29,Beautiful but must dry lean,5,1,0,General,Tops,Fine gauge,9.002902290558987,51.038678735793255
907,64,Great,5,1,0,General Petite,Tops,Fine gauge,11.630975261302073,30.03936009151073
936,58,Beautiful color and so soft!,5,1,1,General,Tops,Sweaters,3.6982432774876486,114.60661465470412
1039,38,For curvy girls!,4,1,0,General,Bottoms,Jeans,8.772219245956517,75.31361589765882
942,33,"Pretty, ordered in wrong size",3,1,1,General,Tops,Sweaters,17.995401294082466,46.29148274934303
719,35,Beautiful,5,1,0,Intimates,Intimates,Lounge,5.166746463132425,54.12712589113803
995,56,Beautiful design and color,5,1,7,General,Bottoms,Skirts,5.504017952913556,55.736451783462286
835,48,Very chic,4,1,0,General,Tops,Blouses,13.836907464549778,36.782043162621456
846,44,Crisp and clean,5,1,4,General Petite,Tops,Blouses,13.40429460125415,51.02490428563617
323,54,Nice but not for petites.,3,1,3,General,Bottoms,Shorts,15.713534592845855,48.7373211089262
1078,39,Nice casual tunic-dress,5,1,2,General Petite,Dresses,Dresses,4.619436959177143,81.15872647543152
833,35,Beautiful top!,5,1,0,General,Tops,Blouses,8.241205701349468,44.47837296916053
867,32,Great for nursing mother! (very low cut),4,1,1,General Petite,Tops,Knits,10.439452249515492,96.65145488301226
868,32,"Runs large, too much fabric",2,0,9,General,Tops,Knits,7.431699526763897,109.22748292317044
229,37,"Cute, but not the length advertised",3,0,6,Intimates,Intimates,Legwear,12.588278878502043,103.33209779933028
835,56,Gorgeous top!,5,1,0,General,Tops,Blouses,13.1292960832222,33.656284280479696
907,62,"Nice sweater, on sale too!",5,1,0,General,Tops,Fine gauge,11.548323275628375,53.9127888488142
1059,42,Fun multi season pant,4,1,0,General,Bottoms,Pants,15.364255804649371,68.60935970866282
965,34,Perfect for work,5,1,7,General,Jackets,Jackets,3.238028009002317,91.93008481232428
868,52,Cute and striped,5,1,0,General Petite,Tops,Knits,7.1957530475078535,48.38794726226986
1077,24,A very blouse-like dress - very cute,3,1,0,General Petite,Dresses,Dresses,10.187245086787971,59.39706424314544
834,51,Love!,5,1,14,General Petite,Tops,Blouses,3.59076134184298,31.332582184250693
872,46,Comfortable fit & cute style,5,1,17,General Petite,Tops,Knits,3.5299142444551697,40.73388919866797
936,35,Not retailer's best,2,0,9,General Petite,Tops,Sweaters,16.452421698092373,75.26197261971816
1110,29,So cute!,5,1,10,General,Dresses,Dresses,5.049556751085621,102.47782522320938
1083,53,As others have said...,3,0,0,General,Dresses,Dresses,8.091689423335378,109.68426841712456
872,54,Blue version runs much wider in the hips,4,1,0,General,Tops,Knits,16.49137955086503,78.020126660513
1103,49,Runs very small on top.,4,1,1,General,Dresses,Dresses,7.2583475017696335,96.7759283938604
872,64,Love the look- couldn't resist,5,1,3,General,Tops,Knits,12.02991048186821,40.87219187052979
1094,94,Great dress!,5,1,1,General,Dresses,Dresses,6.615286373575519,88.82016738230847
841,35,Not as expected,2,0,11,General Petite,Tops,Blouses,11.571495047353714,39.16515662756945
1095,40,Pretty but not quite right,4,1,1,General,Dresses,Dresses,12.421299307110374,107.6267167803002
984,58,Just what i was looking for!,5,1,1,General,Jackets,Jackets,11.294014069657369,130.04759635215305
867,33,Comfy but lacking quality,2,0,0,General Petite,Tops,Knits,10.314110454838367,96.34352295728294
1035,36,Love these!,5,1,1,General Petite,Bottoms,Jeans,11.665412763182884,120.69235549371416
1089,30,Fancy or casual,5,1,0,General,Dresses,Dresses,1.950361001241516,79.4892113835342
1086,39,Perfect winter shift,5,1,3,General,Dresses,Dresses,2.6049293035777934,57.88992640945794
829,33,Vibrant metallic,4,1,0,General Petite,Tops,Blouses,6.727657671637616,35.64930109699407
1056,32,Soft and flattering,5,1,3,General,Bottoms,Pants,7.148046991920121,59.21586296974628
866,38,Beautiful peplum!,5,1,9,General,Tops,Knits,7.2367311552701725,90.67254016311192
867,27,This top looks amazing on the model- not me,2,0,3,General Petite,Tops,Knits,9.028828126038205,92.30957976338212
989,27,Beautiful skirt,4,1,3,General,Bottoms,Skirts,16.153117225204625,67.86106394030148
886,31,Wish it was more fitted,4,1,1,General,Tops,Knits,15.565456768619342,98.81292876092644
1094,37,Awkward waist band,2,0,12,General,Dresses,Dresses,24.37936442850188,110.62541930934292
1078,60,I fell in love!,4,1,0,General,Dresses,Dresses,5.831338905995126,79.91875353754142
1046,29,Beautiful if you're tall enough,3,1,0,General,Bottoms,Pants,8.899736757331828,45.424678036513775
871,33,Roomy and flows,5,1,0,General Petite,Tops,Knits,2.7363648550272672,61.256899594677
873,47,Soft delicate casual top,5,1,2,General,Tops,Knits,13.41504654994606,47.72335622385118
300,52,"Comfy, long jersey tunic",4,1,18,Intimates,Intimates,Lounge,13.250919070908749,98.65408992960364
1104,39,Pretty big,4,1,1,General Petite,Dresses,Dresses,7.094499085530794,58.04046132280512
1068,47,Great pants,5,1,0,General Petite,Bottoms,Pants,3.4002600473921705,98.4581941051248
937,34,Perfect for cool summer evenings,5,1,4,General,Tops,Sweaters,7.600437355713463,92.50607942119206
1096,30,Such a beautiful dress!,5,1,0,General,Dresses,Dresses,8.937093736319646,108.71127623618116
931,36,Warm and cozy,5,1,1,General,Tops,Sweaters,5.123551566561977,96.11170867908592
1077,43,"Beautiful dress, not for me",4,0,1,General Petite,Dresses,Dresses,12.025249562302552,95.85736029040352
862,32,Great addition to my wardrobe!,5,1,0,General Petite,Tops,Knits,10.647757492924192,44.981384502614105
836,27,"Cute top, but not for me",3,0,15,General,Tops,Blouses,12.629283644416258,70.10487556413314
1098,31,High quality one of a kind piece,5,1,2,General,Dresses,Dresses,3.365148469075743,47.02466076445887
1056,33,"Comfy fit, be careful when you wash them",5,1,1,General,Bottoms,Pants,4.139011735390824,43.36520683449109
872,56,"Soft, comfy and looks great",5,1,0,General,Tops,Knits,6.879885533886132,61.51109096503515
1078,39,"Fun, flirty, summery - love the color",5,1,2,General,Dresses,Dresses,10.71366256634158,41.5064778221799
1076,49,"Gorgeous fabric, plain silhouette",4,1,0,General Petite,Dresses,Dresses,9.535871072700486,77.3567808470701
1078,42,Great color,5,1,0,General,Dresses,Dresses,10.293757454279586,73.71618077372864
1078,37,"A unique, fun piece",5,1,2,General,Dresses,Dresses,4.641268649403407,67.77312774899991
1080,41,Not flattering from most angles,2,0,7,General,Dresses,Dresses,26.980318411986136,40.46628828167247
835,53,Got two colors!,5,1,0,General,Tops,Blouses,7.1574073360240975,77.73283897842184
1117,33,I'm in love,5,1,1,General,Jackets,Outerwear,11.482199511707124,172.60583319119252
868,59,Cute top,5,1,12,General,Tops,Knits,11.873948066514814,43.67552074369195
933,47,Nice and cozy,5,1,4,General Petite,Tops,Sweaters,8.51447896584337,112.79042809777847
862,40,Big and boxy,5,1,5,General Petite,Tops,Knits,6.974584737554679,53.14099207032842
866,55,Not boring,4,1,1,General,Tops,Knits,8.926575347693477,101.7303302348214
1097,44,Huge - swallowed me whole,2,0,2,General,Dresses,Dresses,20.412348482501248,52.39598205334404
602,49,Amoret romper,4,1,0,General,Bottoms,Shorts,11.294730244906605,27.79371802514617
1089,42,Very versatile,5,1,2,General,Dresses,Dresses,8.460455733978273,40.59081450457978
1060,32,Too small,3,1,1,General Petite,Bottoms,Pants,9.540253823984363,82.09520501388661
1078,26,Love the long tassels,5,1,0,General,Dresses,Dresses,6.79180286279155,95.02709009363434
1047,64,So comfy and soft,5,1,2,General Petite,Bottoms,Pants,10.828288532263578,70.44059103927441
873,23,Pretty blouse,5,1,0,General,Tops,Knits,10.05548835093568,62.55406510148789
828,39,Great everyday shirt with a twist,4,1,45,General,Tops,Blouses,15.506877879542971,28.50049898069928
1061,47,Not for the tall...,4,1,1,General,Bottoms,Pants,7.022067531374433,64.21846363401596
866,36,Very flattering!,5,1,32,General Petite,Tops,Knits,9.1651893795919,103.1189234355312
829,64,Really cute!,5,1,3,General,Tops,Blouses,5.638875828150535,53.94741072808714
1086,60,"Omg, perfect dress!",5,1,0,General,Dresses,Dresses,6.5487613492613805,148.8824302653626
1022,60,Great fit & flattering cords,5,1,0,General,Bottoms,Jeans,9.516187617722958,71.33823429029674
830,45,Very well made top,5,1,3,General,Tops,Blouses,3.459143155864376,76.56124863389601
942,53,Long sleeves,3,1,0,General,Tops,Sweaters,6.264480742179027,94.04417397743975
872,44,Great summer shirt!,5,1,1,General,Tops,Knits,2.690542335098338,64.47703737010676
857,40,I bought both colors,5,1,10,General Petite,Tops,Knits,2.8537920089209003,105.6299939255366
1022,39,Wish they were a tad shorter,4,1,1,General,Bottoms,Jeans,14.670476520041804,128.3617658972291
862,50,Poor quality,1,0,1,General,Tops,Knits,58.84774453683399,40.74880078191705
868,46,Cute and comfortable,4,1,3,General,Tops,Knits,13.331803231971412,52.90821783556208
1024,54,Cute and trendy,5,1,0,General,Bottoms,Jeans,12.760997614183587,69.39905900152593
1002,54,Beautiful but....,2,0,2,General,Bottoms,Skirts,10.244829271448666,66.60078255505462
936,50,Love love love how long this sweater is,5,1,12,General Petite,Tops,Sweaters,10.796699403168937,51.03445443991596
940,57,Bryson cowl,5,1,1,General Petite,Tops,Sweaters,8.174125916946435,44.30130924927097
862,37,Comfy cozy top!,5,1,0,General,Tops,Knits,11.454465643944394,72.6000397324598
1060,43,Perfect,5,1,3,General Petite,Bottoms,Pants,2.935839170546563,115.8258774923498
907,62,"Cute, but runs small",4,1,0,General Petite,Tops,Fine gauge,15.5750725056642,46.02539889849609
936,75,Much better in person.,5,1,20,General Petite,Tops,Sweaters,11.06908152185515,56.65099646446208
956,39,"Great ""cardigan""",4,1,5,General,Jackets,Jackets,10.728445706854012,169.26370747045456
1094,44,Gorgeous,4,1,1,General,Dresses,Dresses,9.880882431679137,123.62319881951092
1099,30,Love,5,1,1,General Petite,Dresses,Dresses,6.609226097755265,97.62447840261552
864,79,Love it,5,1,0,General Petite,Tops,Knits,8.336972421823273,56.149106830568144
1056,42,Great casual pants,5,1,0,General Petite,Bottoms,Pants,8.156445276430052,39.22242420200583
1110,70,Lovely unique dress,5,1,0,General,Dresses,Dresses,14.254420776331337,115.81049495427364
1033,61,Great fit & comfort,5,1,0,General Petite,Bottoms,Jeans,11.514055932642918,113.1904900971245
1081,42,Nice dress for work or a date,5,1,0,General Petite,Dresses,Dresses,9.196508402771949,60.41960157847158
1077,31,Gorgeous dress,5,1,0,General,Dresses,Dresses,3.5470056681479587,136.1790805104037
1033,51,Great jeans,5,1,1,General,Bottoms,Jeans,10.231172033677153,138.60232703777456
940,45,Love!,5,1,0,General,Tops,Sweaters,8.301532210630167,75.25130427270238
260,26,The perfect vest,5,1,0,Intimates,Intimates,Lounge,7.423964645441117,76.10124389925055
872,34,Love it!!,5,1,0,General,Tops,Knits,10.560192591073378,93.2259361683343
872,32,Cute and casual,4,1,0,General,Tops,Knits,5.123455524291553,64.35999950352496
1095,33,No bra unicorn dress!,4,1,0,General,Dresses,Dresses,13.92366331744442,87.78459830956342
357,55,A piece that stands out,4,1,3,General,Bottoms,Shorts,12.320957210546885,43.45901577464758
993,44,Lovely transition piece,4,1,6,General Petite,Bottoms,Skirts,15.014008041183542,74.87775889876706
1081,59,Too much gathering over bust-sticks out an inch!,3,0,2,General,Dresses,Dresses,13.937461402672032,137.927374653622
1094,33,Great for somebody with less jelly belly,5,1,4,General Petite,Dresses,Dresses,7.950667188098383,115.9740629975602
937,36,Itchy,3,0,1,General,Tops,Sweaters,7.620327001880847,45.12466860335273
873,32,Fabulous,5,1,1,General,Tops,Knits,8.086149726303685,46.32953253092231
862,42,"Cute, flattering and comfortable",4,1,2,General,Tops,Knits,5.3266210157366185,81.37842867924633
1008,41,Tons of compliments,5,1,0,General Petite,Bottoms,Skirts,13.178166335490824,54.554985504814326
1078,35,Nice quality,5,1,10,General Petite,Dresses,Dresses,12.988331395109697,46.57678053830179
1092,42,Transitioning seasons dress,5,1,2,General,Dresses,Dresses,11.7548271914386,130.4635445392585
831,47,Stunningly beautiful,5,1,3,General,Tops,Blouses,12.650725190995248,75.23262499944542
1081,51,"Short dress, but great theory",3,1,0,General Petite,Dresses,Dresses,19.996891611981823,51.78060764921103
1025,28,Get compliments all the time,5,1,0,General,Bottoms,Jeans,6.589654904285432,107.70830128841502
1084,42,Do not wash!,2,0,5,General,Dresses,Dresses,26.87803659296768,96.38878522432356
877,53,"Cute on the model, but not in person",3,1,4,General,Tops,Knits,15.611619529788346,85.55171897924288
1083,26,"Wow, what a dress!",5,1,1,General,Dresses,Dresses,6.147977660003244,74.5244986681424
127,40,"Comfy, but not made to last",3,0,2,General Petite,Intimates,Lounge,11.578811963281874,72.55743001401893
1068,53,Love these pants!,5,1,6,General,Bottoms,Pants,13.592910636550329,43.8803667251044
1104,36,Soft well done design,5,1,8,General,Dresses,Dresses,7.026650598951602,65.67593200937542
1056,30,Runs large,3,0,0,General Petite,Bottoms,Pants,6.5018786720434925,42.91803860835101
872,83,Fantastic &  fun,5,1,0,General Petite,Tops,Knits,5.082646482251068,48.57977791720186
834,34,Beautiful and comfortable!,5,1,3,General Petite,Tops,Blouses,4.640552871753342,52.75923800775257
873,65,Beautiful basic! a find!,5,1,22,General Petite,Tops,Knits,11.446544368923233,107.8282008429248
936,38,Beautiful sweater,4,1,12,General,Tops,Sweaters,5.195088525217054,104.83392637101235
1081,57,Very comfortable,5,1,8,General Petite,Dresses,Dresses,8.41192897954884,136.83115285096022
838,41,Oversized,3,1,7,General Petite,Tops,Blouses,15.431622998828743,30.02019640926661
1089,27,Lacey vintage heaven,5,1,5,General,Dresses,Dresses,9.213729907640774,109.7921715342004
865,27,Cute shirt,4,1,0,General,Tops,Knits,10.05037545498381,103.00019925044488
1078,24,Classy and cool,5,1,1,General Petite,Dresses,Dresses,11.274617965496493,62.35976221754322
1020,57,The perfect denim midi skirt,5,1,4,General,Bottoms,Skirts,2.814209458925952,50.171611182841
1066,58,Cooommfey!!,5,1,0,General,Bottoms,Pants,12.824629507951247,47.19735178121808
1094,51,Weird,1,0,1,General,Dresses,Dresses,50.611423404029466,109.93873141109844
1133,51,"Very pretty, quite small",4,1,6,General,Jackets,Outerwear,3.9238949193023767,76.83604840751006
1096,50,Beautiful dress,4,1,42,General Petite,Dresses,Dresses,14.981267403198345,121.72454558900586
895,50,Great as a dress,5,1,0,General,Tops,Fine gauge,11.340748027049866,55.66778056732089
1110,38,Fabulous spring/summer dress,5,1,6,General Petite,Dresses,Dresses,12.370716617352608,49.31553033248083
975,52,Great interpretation of the classic bomber jacket,5,1,6,General Petite,Jackets,Jackets,8.359022711089334,104.59056642670448
833,39,Based on trying on one size larger,4,1,1,General Petite,Tops,Blouses,12.074835743317474,30.04510082209481
841,39,Not for larger chests,2,0,11,General Petite,Tops,Blouses,21.970759587845773,30.54154045522208
967,26,Perfect jacket for cool summer nights,5,1,1,General,Jackets,Jackets,2.988130148295232,75.90819903570457
872,38,Favorite go to top,5,1,0,General,Tops,Knits,11.190992412860949,71.94871787553164
1022,59,Perfection!,5,1,1,General,Bottoms,Jeans,2.37117324936148,132.98583618625588
1110,25,Beautiful dress,5,1,0,General Petite,Dresses,Dresses,7.036123734680003,107.6545474775057
1088,35,"Unusual, stylish, comfy",5,1,0,General,Dresses,Dresses,3.2247842650274,56.32919290867315
825,34,Unique and fun piece!,5,1,0,General,Tops,Blouses,7.89025543322304,74.38563216659554
880,50,Comfortable as hoped,5,1,0,General Petite,Tops,Knits,2.31760492209656,59.07156913594888
862,23,"Amazing, versatile shirt",5,1,0,General,Tops,Knits,12.470902222459564,88.72445045408207
